codigo_municipio,nome_municipio,uf,rede,ano,ideb,id_estado
2915106,Itagi,BA,Pública,2023,4.8,29
2915106,Itagi,BA,Municipal,2023,4.8,29
2915007,Itaeté,BA,Pública,2023,5.9,29
2915007,Itaeté,BA,Municipal,2023,5.9,29
2914901,Itacaré,BA,Pública,2023,4.3,29
2914901,Itacaré,BA,Municipal,2023,4.3,29
2914901,Itacaré,BA,Estadual,2023,,29
2914802,Itabuna,BA,Pública,2023,4.3,29
2914802,Itabuna,BA,Municipal,2023,4.3,29
2914802,Itabuna,BA,Estadual,2023,,29
2914703,Itaberaba,BA,Pública,2023,5.0,29
2914703,Itaberaba,BA,Municipal,2023,5.0,29
2914703,Itaberaba,BA,Estadual,2023,,29
2914653,Itabela,BA,Pública,2023,3.5,29
2914653,Itabela,BA,Municipal,2023,3.5,29
2914653,Itabela,BA,Estadual,2023,,29
2914604,Irecê,BA,Pública,2023,6.2,29
2914604,Irecê,BA,Municipal,2023,6.2,29
2914604,Irecê,BA,Estadual,2023,,29
2914505,Irará,BA,Pública,2023,4.2,29
2914505,Irará,BA,Municipal,2023,4.2,29
2914505,Irará,BA,Estadual,2023,,29
2914406,Iraquara,BA,Pública,2023,6.6,29
2914406,Iraquara,BA,Municipal,2023,6.6,29
2914307,Iramaia,BA,Pública,2023,4.4,29
2914307,Iramaia,BA,Municipal,2023,4.4,29
2914208,Irajuba,BA,Pública,2023,5.2,29
2914208,Irajuba,BA,Municipal,2023,5.2,29
2914109,Ipupiara,BA,Pública,2023,5.9,29
2914109,Ipupiara,BA,Municipal,2023,5.9,29
2914000,Ipirá,BA,Pública,2023,4.4,29
2914000,Ipirá,BA,Municipal,2023,4.4,29
2914000,Ipirá,BA,Estadual,2023,,29
2913903,Ipiaú,BA,Pública,2023,4.3,29
2913903,Ipiaú,BA,Municipal,2023,4.3,29
2913903,Ipiaú,BA,Estadual,2023,,29
2913804,Ipecaetá,BA,Pública,2023,4.1,29
2913804,Ipecaetá,BA,Municipal,2023,4.1,29
2913804,Ipecaetá,BA,Estadual,2023,,29
2913705,Inhambupe,BA,Pública,2023,4.3,29
2913705,Inhambupe,BA,Municipal,2023,4.3,29
2913705,Inhambupe,BA,Estadual,2023,,29
2913606,Ilhéus,BA,Pública,2023,4.1,29
2913606,Ilhéus,BA,Municipal,2023,4.1,29
2913606,Ilhéus,BA,Estadual,2023,,29
2913507,Iguaí,BA,Pública,2023,4.9,29
2913507,Iguaí,BA,Municipal,2023,4.9,29
2913457,Igrapiúna,BA,Pública,2023,4.9,29
2913457,Igrapiúna,BA,Municipal,2023,4.9,29
2913408,Igaporã,BA,Pública,2023,5.0,29
2913408,Igaporã,BA,Municipal,2023,5.0,29
2913309,Ichu,BA,Pública,2023,5.1,29
2913309,Ichu,BA,Municipal,2023,5.1,29
2913200,Ibotirama,BA,Pública,2023,4.9,29
2913200,Ibotirama,BA,Municipal,2023,4.9,29
2913200,Ibotirama,BA,Estadual,2023,,29
2913101,Ibititá,BA,Pública,2023,4.8,29
2913101,Ibititá,BA,Municipal,2023,4.8,29
2913002,Ibitiara,BA,Pública,2023,6.5,29
2913002,Ibitiara,BA,Municipal,2023,6.5,29
2913002,Ibitiara,BA,Estadual,2023,,29
2912905,Ibirataia,BA,Pública,2023,4.4,29
2912905,Ibirataia,BA,Municipal,2023,4.4,29
2912806,Ibirapuã,BA,Pública,2023,4.9,29
2912806,Ibirapuã,BA,Municipal,2023,4.9,29
2912707,Ibirapitanga,BA,Pública,2023,4.5,29
2912707,Ibirapitanga,BA,Municipal,2023,4.5,29
2912608,Ibiquera,BA,Pública,2023,4.8,29
2912608,Ibiquera,BA,Municipal,2023,4.8,29
2912509,Ibipitanga,BA,Pública,2023,6.5,29
2912509,Ibipitanga,BA,Municipal,2023,6.5,29
2912400,Ibipeba,BA,Pública,2023,5.5,29
2912400,Ibipeba,BA,Municipal,2023,5.5,29
2912301,Ibicuí,BA,Pública,2023,4.7,29
2912301,Ibicuí,BA,Municipal,2023,4.7,29
2912301,Ibicuí,BA,Estadual,2023,,29
2912202,Ibicoara,BA,Pública,2023,4.7,29
2912202,Ibicoara,BA,Municipal,2023,4.7,29
2912103,Ibicaraí,BA,Pública,2023,4.7,29
2912103,Ibicaraí,BA,Municipal,2023,4.7,29
2912103,Ibicaraí,BA,Estadual,2023,,29
2912004,Ibiassucê,BA,Pública,2023,5.9,29
2912004,Ibiassucê,BA,Municipal,2023,5.9,29
2912004,Ibiassucê,BA,Estadual,2023,,29
2911907,Iaçu,BA,Pública,2023,4.7,29
2911907,Iaçu,BA,Municipal,2023,4.7,29
2911857,Heliópolis,BA,Pública,2023,5.3,29
2911857,Heliópolis,BA,Municipal,2023,5.3,29
2911808,Guaratinga,BA,Pública,2023,4.1,29
2911808,Guaratinga,BA,Municipal,2023,4.1,29
2911709,Guanambi,BA,Pública,2023,5.4,29
2911709,Guanambi,BA,Municipal,2023,5.4,29
2911709,Guanambi,BA,Estadual,2023,,29
2911659,Guajeru,BA,Pública,2023,4.7,29
2911659,Guajeru,BA,Municipal,2023,4.7,29
2911600,Governador Mangabeira,BA,Pública,2023,5.5,29
2911600,Governador Mangabeira,BA,Municipal,2023,5.5,29
2911501,Gongogi,BA,Pública,2023,4.9,29
2911501,Gongogi,BA,Municipal,2023,4.9,29
2911402,Glória,BA,Pública,2023,4.9,29
2911402,Glória,BA,Municipal,2023,5.0,29
2911402,Glória,BA,Estadual,2023,,29
2911303,Gentio do Ouro,BA,Pública,2023,5.4,29
2911303,Gentio do Ouro,BA,Municipal,2023,5.4,29
2911303,Gentio do Ouro,BA,Estadual,2023,,29
2911253,Gavião,BA,Pública,2023,5.5,29
2911253,Gavião,BA,Municipal,2023,5.5,29
2911204,Gandu,BA,Pública,2023,4.8,29
2911204,Gandu,BA,Municipal,2023,4.8,29
2911204,Gandu,BA,Estadual,2023,,29
2911105,Formosa do Rio Preto,BA,Pública,2023,4.5,29
2911105,Formosa do Rio Preto,BA,Municipal,2023,4.5,29
2911105,Formosa do Rio Preto,BA,Estadual,2023,,29
2911006,Floresta Azul,BA,Pública,2023,4.9,29
2911006,Floresta Azul,BA,Municipal,2023,4.9,29
2910909,Firmino Alves,BA,Pública,2023,4.4,29
2910909,Firmino Alves,BA,Municipal,2023,4.4,29
2910859,Filadélfia,BA,Pública,2023,4.3,29
2910859,Filadélfia,BA,Municipal,2023,4.3,29
2910800,Feira de Santana,BA,Pública,2023,4.4,29
2910800,Feira de Santana,BA,Municipal,2023,4.4,29
2910800,Feira de Santana,BA,Estadual,2023,,29
2910776,Feira da Mata,BA,Pública,2023,5.6,29
2910776,Feira da Mata,BA,Municipal,2023,5.6,29
2910776,Feira da Mata,BA,Estadual,2023,,29
2910750,Fátima,BA,Pública,2023,5.1,29
2910750,Fátima,BA,Municipal,2023,5.1,29
2910727,Eunápolis,BA,Pública,2023,4.2,29
2910727,Eunápolis,BA,Municipal,2023,4.2,29
2910701,Euclides da Cunha,BA,Pública,2023,4.6,29
2910701,Euclides da Cunha,BA,Municipal,2023,4.6,29
2910701,Euclides da Cunha,BA,Estadual,2023,,29
2910602,Esplanada,BA,Pública,2023,3.5,29
2910602,Esplanada,BA,Municipal,2023,3.5,29
2910602,Esplanada,BA,Estadual,2023,,29
2910503,Entre Rios,BA,Pública,2023,3.9,29
2910503,Entre Rios,BA,Municipal,2023,3.9,29
2910503,Entre Rios,BA,Estadual,2023,,29
2910404,Encruzilhada,BA,Pública,2023,4.3,29
2910404,Encruzilhada,BA,Municipal,2023,4.3,29
2910404,Encruzilhada,BA,Estadual,2023,,29
2910305,Elísio Medrado,BA,Pública,2023,5.4,29
2910305,Elísio Medrado,BA,Municipal,2023,5.4,29
2910206,Dom Macedo Costa,BA,Pública,2023,6.2,29
2910206,Dom Macedo Costa,BA,Municipal,2023,6.2,29
2910107,Dom Basílio,BA,Pública,2023,6.9,29
2910107,Dom Basílio,BA,Municipal,2023,6.9,29
2910057,Dias d'Ávila,BA,Pública,2023,4.5,29
2910057,Dias d'Ávila,BA,Municipal,2023,4.5,29
2910008,Dário Meira,BA,Pública,2023,5.4,29
2910008,Dário Meira,BA,Municipal,2023,5.4,29
2910008,Dário Meira,BA,Estadual,2023,,29
2909901,Curaçá,BA,Pública,2023,4.5,29
2909901,Curaçá,BA,Municipal,2023,4.5,29
2909901,Curaçá,BA,Estadual,2023,,29
2909802,Cruz das Almas,BA,Pública,2023,4.9,29
2909802,Cruz das Almas,BA,Municipal,2023,4.9,29
2909802,Cruz das Almas,BA,Estadual,2023,,29
2909703,Cristópolis,BA,Pública,2023,5.2,29
2909703,Cristópolis,BA,Municipal,2023,5.2,29
2909604,Crisópolis,BA,Pública,2023,5.2,29
2909604,Crisópolis,BA,Municipal,2023,5.2,29
2909505,Cravolândia,BA,Pública,2023,5.1,29
2909505,Cravolândia,BA,Municipal,2023,5.1,29
2909406,Cotegipe,BA,Pública,2023,4.8,29
2909406,Cotegipe,BA,Municipal,2023,4.8,29
2909406,Cotegipe,BA,Estadual,2023,,29
2909307,Correntina,BA,Pública,2023,4.8,29
2909307,Correntina,BA,Municipal,2023,4.8,29
2909307,Correntina,BA,Estadual,2023,,29
2909208,Coronel João Sá,BA,Pública,2023,4.7,29
2909208,Coronel João Sá,BA,Municipal,2023,4.7,29
2909208,Coronel João Sá,BA,Estadual,2023,,29
2909109,Coribe,BA,Pública,2023,5.6,29
2909109,Coribe,BA,Municipal,2023,5.6,29
2909000,Cordeiros,BA,Pública,2023,5.5,29
2909000,Cordeiros,BA,Municipal,2023,5.5,29
2909000,Cordeiros,BA,Estadual,2023,,29
2908903,Coração de Maria,BA,Pública,2023,4.6,29
2908903,Coração de Maria,BA,Municipal,2023,4.6,29
2908903,Coração de Maria,BA,Estadual,2023,,29
2908804,Contendas do Sincorá,BA,Pública,2023,5.0,29
2908804,Contendas do Sincorá,BA,Municipal,2023,5.0,29
2908804,Contendas do Sincorá,BA,Estadual,2023,,29
2908705,Condeúba,BA,Pública,2023,5.8,29
2908705,Condeúba,BA,Municipal,2023,5.8,29
2908705,Condeúba,BA,Estadual,2023,,29
2908606,Conde,BA,Pública,2023,3.8,29
2908606,Conde,BA,Municipal,2023,3.8,29
2908606,Conde,BA,Estadual,2023,,29
2908507,Conceição do Jacuípe,BA,Pública,2023,5.2,29
2908507,Conceição do Jacuípe,BA,Municipal,2023,5.2,29
2908507,Conceição do Jacuípe,BA,Estadual,2023,,29
2908408,Conceição do Coité,BA,Pública,2023,4.4,29
2908408,Conceição do Coité,BA,Municipal,2023,4.4,29
2908309,Conceição do Almeida,BA,Pública,2023,,29
2908309,Conceição do Almeida,BA,Municipal,2023,,29
2908309,Conceição do Almeida,BA,Estadual,2023,,29
2908200,Conceição da Feira,BA,Pública,2023,4.7,29
2908200,Conceição da Feira,BA,Municipal,2023,4.7,29
2908200,Conceição da Feira,BA,Estadual,2023,,29
2908101,Cocos,BA,Pública,2023,5.4,29
2908101,Cocos,BA,Municipal,2023,5.4,29
2908002,Coaraci,BA,Pública,2023,4.2,29
2908002,Coaraci,BA,Municipal,2023,4.2,29
2908002,Coaraci,BA,Estadual,2023,,29
2907905,Cipó,BA,Pública,2023,4.3,29
2907905,Cipó,BA,Municipal,2023,4.3,29
2907806,Cícero Dantas,BA,Pública,2023,5.4,29
2907806,Cícero Dantas,BA,Municipal,2023,5.4,29
2907806,Cícero Dantas,BA,Estadual,2023,,29
2907707,Chorrochó,BA,Pública,2023,5.3,29
2907707,Chorrochó,BA,Municipal,2023,5.3,29
2907707,Chorrochó,BA,Estadual,2023,,29
2907608,Central,BA,Pública,2023,4.1,29
2907608,Central,BA,Municipal,2023,4.1,29
2907608,Central,BA,Estadual,2023,,29
2907558,Caturama,BA,Pública,2023,5.0,29
2907558,Caturama,BA,Municipal,2023,5.0,29
2907509,Catu,BA,Pública,2023,5.3,29
2907509,Catu,BA,Municipal,2023,5.3,29
2907400,Catolândia,BA,Pública,2023,4.5,29
2907400,Catolândia,BA,Municipal,2023,4.5,29
2907400,Catolândia,BA,Estadual,2023,,29
2907301,Castro Alves,BA,Pública,2023,5.5,29
2907301,Castro Alves,BA,Municipal,2023,5.5,29
2907202,Casa Nova,BA,Pública,2023,4.3,29
2907202,Casa Nova,BA,Municipal,2023,4.3,29
2907202,Casa Nova,BA,Estadual,2023,,29
2907103,Carinhanha,BA,Pública,2023,4.3,29
2907103,Carinhanha,BA,Municipal,2023,4.3,29
2907103,Carinhanha,BA,Estadual,2023,,29
2907004,Cardeal da Silva,BA,Pública,2023,3.9,29
2907004,Cardeal da Silva,BA,Municipal,2023,3.9,29
2906907,Caravelas,BA,Pública,2023,5.2,29
2906907,Caravelas,BA,Municipal,2023,5.2,29
2906907,Caravelas,BA,Estadual,2023,,29
2906899,Caraíbas,BA,Pública,2023,4.9,29
2906899,Caraíbas,BA,Municipal,2023,4.9,29
2906873,Capim Grosso,BA,Pública,2023,4.7,29
2906873,Capim Grosso,BA,Municipal,2023,4.7,29
2906857,Capela do Alto Alegre,BA,Pública,2023,4.7,29
2906857,Capela do Alto Alegre,BA,Municipal,2023,4.7,29
2906824,Canudos,BA,Pública,2023,4.8,29
2906824,Canudos,BA,Municipal,2023,4.8,29
2906824,Canudos,BA,Estadual,2023,,29
2906808,Cansanção,BA,Pública,2023,4.4,29
2906808,Cansanção,BA,Municipal,2023,4.4,29
2906709,Cândido Sales,BA,Pública,2023,4.3,29
2906709,Cândido Sales,BA,Municipal,2023,4.3,29
2906600,Candiba,BA,Pública,2023,4.8,29
2906600,Candiba,BA,Municipal,2023,4.8,29
2906600,Candiba,BA,Estadual,2023,,29
2906501,Candeias,BA,Pública,2023,4.7,29
2906501,Candeias,BA,Municipal,2023,4.7,29
2906501,Candeias,BA,Estadual,2023,,29
2906402,Candeal,BA,Pública,2023,5.1,29
2906402,Candeal,BA,Municipal,2023,5.1,29
2906402,Candeal,BA,Estadual,2023,,29
2906303,Canavieiras,BA,Pública,2023,3.8,29
2906303,Canavieiras,BA,Municipal,2023,3.8,29
2906204,Canarana,BA,Pública,2023,5.3,29
2906204,Canarana,BA,Municipal,2023,5.3,29
2906105,Canápolis,BA,Pública,2023,4.9,29
2906105,Canápolis,BA,Municipal,2023,4.9,29
2906105,Canápolis,BA,Estadual,2023,,29
2906006,Campo Formoso,BA,Pública,2023,5.1,29
2906006,Campo Formoso,BA,Municipal,2023,5.1,29
2906006,Campo Formoso,BA,Estadual,2023,,29
2905909,Campo Alegre de Lourdes,BA,Pública,2023,4.4,29
2905909,Campo Alegre de Lourdes,BA,Municipal,2023,4.4,29
2905909,Campo Alegre de Lourdes,BA,Estadual,2023,,29
2905800,Camamu,BA,Pública,2023,4.1,29
2905800,Camamu,BA,Municipal,2023,4.1,29
2905701,Camaçari,BA,Pública,2023,5.1,29
2905701,Camaçari,BA,Municipal,2023,5.1,29
2905602,Camacan,BA,Pública,2023,3.8,29
2905602,Camacan,BA,Municipal,2023,3.8,29
2905602,Camacan,BA,Estadual,2023,,29
2905503,Caldeirão Grande,BA,Pública,2023,4.4,29
2905503,Caldeirão Grande,BA,Municipal,2023,4.4,29
2905503,Caldeirão Grande,BA,Estadual,2023,,29
2905404,Cairu,BA,Pública,2023,4.5,29
2905404,Cairu,BA,Municipal,2023,4.5,29
2905305,Cafarnaum,BA,Pública,2023,4.8,29
2905305,Cafarnaum,BA,Municipal,2023,4.8,29
2905305,Cafarnaum,BA,Estadual,2023,,29
2905206,Caetité,BA,Pública,2023,5.3,29
2905206,Caetité,BA,Municipal,2023,5.3,29
2905206,Caetité,BA,Estadual,2023,,29
2905156,Caetanos,BA,Pública,2023,5.7,29
2905156,Caetanos,BA,Municipal,2023,5.7,29
2905107,Caém,BA,Pública,2023,5.1,29
2905107,Caém,BA,Municipal,2023,5.1,29
2905008,Caculé,BA,Pública,2023,6.3,29
2905008,Caculé,BA,Municipal,2023,6.3,29
2904902,Cachoeira,BA,Pública,2023,4.1,29
2904902,Cachoeira,BA,Municipal,2023,4.1,29
2904902,Cachoeira,BA,Estadual,2023,,29
2904852,Cabaceiras do Paraguaçu,BA,Pública,2023,4.0,29
2904852,Cabaceiras do Paraguaçu,BA,Municipal,2023,4.0,29
2904803,Caatiba,BA,Pública,2023,5.3,29
2904803,Caatiba,BA,Municipal,2023,5.3,29
2904803,Caatiba,BA,Estadual,2023,,29
2904753,Buritirama,BA,Pública,2023,4.7,29
2904753,Buritirama,BA,Municipal,2023,4.7,29
2904753,Buritirama,BA,Estadual,2023,,29
2904704,Buerarema,BA,Pública,2023,3.9,29
2904704,Buerarema,BA,Municipal,2023,3.9,29
2904704,Buerarema,BA,Estadual,2023,,29
2904605,Brumado,BA,Pública,2023,5.9,29
2904605,Brumado,BA,Municipal,2023,5.9,29
2904605,Brumado,BA,Estadual,2023,,29
2904506,Brotas de Macaúbas,BA,Pública,2023,5.1,29
2904506,Brotas de Macaúbas,BA,Municipal,2023,5.1,29
2904407,Brejolândia,BA,Pública,2023,4.8,29
2904407,Brejolândia,BA,Municipal,2023,4.8,29
2904308,Brejões,BA,Pública,2023,4.7,29
2904308,Brejões,BA,Municipal,2023,4.7,29
2904209,Botuporã,BA,Pública,2023,6.5,29
2904209,Botuporã,BA,Municipal,2023,6.5,29
2904100,Boquira,BA,Pública,2023,5.3,29
2904100,Boquira,BA,Municipal,2023,5.3,29
2904050,Bonito,BA,Pública,2023,5.2,29
2904050,Bonito,BA,Municipal,2023,5.2,29
2904050,Bonito,BA,Estadual,2023,,29
2904001,Boninal,BA,Pública,2023,5.5,29
2904001,Boninal,BA,Municipal,2023,5.5,29
2903953,Bom Jesus da Serra,BA,Pública,2023,4.5,29
2903953,Bom Jesus da Serra,BA,Municipal,2023,4.5,29
2903904,Bom Jesus da Lapa,BA,Pública,2023,4.9,29
2903904,Bom Jesus da Lapa,BA,Municipal,2023,4.9,29
2903904,Bom Jesus da Lapa,BA,Estadual,2023,,29
2903805,Boa Vista do Tupim,BA,Pública,2023,5.1,29
2903805,Boa Vista do Tupim,BA,Municipal,2023,5.1,29
2903706,Boa Nova,BA,Pública,2023,5.9,29
2903706,Boa Nova,BA,Municipal,2023,5.9,29
2903607,Biritinga,BA,Pública,2023,4.2,29
2903607,Biritinga,BA,Municipal,2023,4.2,29
2903508,Belo Campo,BA,Pública,2023,4.6,29
2903508,Belo Campo,BA,Municipal,2023,4.6,29
2903409,Belmonte,BA,Pública,2023,4.1,29
2903409,Belmonte,BA,Municipal,2023,4.1,29
2903409,Belmonte,BA,Estadual,2023,,29
2903300,Barro Preto,BA,Pública,2023,4.6,29
2903300,Barro Preto,BA,Municipal,2023,4.6,29
2903276,Barrocas,BA,Pública,2023,5.4,29
2903276,Barrocas,BA,Municipal,2023,5.4,29
2903235,Barro Alto,BA,Pública,2023,5.9,29
2903235,Barro Alto,BA,Municipal,2023,5.9,29
2903235,Barro Alto,BA,Estadual,2023,,29
2903201,Barreiras,BA,Pública,2023,4.9,29
2903201,Barreiras,BA,Municipal,2023,4.9,29
2903201,Barreiras,BA,Estadual,2023,,29
2903102,Barra do Rocha,BA,Pública,2023,4.7,29
2903102,Barra do Rocha,BA,Municipal,2023,4.7,29
2903102,Barra do Rocha,BA,Estadual,2023,,29
2903003,Barra do Mendes,BA,Pública,2023,6.5,29
2903003,Barra do Mendes,BA,Municipal,2023,6.5,29
2903003,Barra do Mendes,BA,Estadual,2023,,29
2902906,Barra do Choça,BA,Pública,2023,4.2,29
2902906,Barra do Choça,BA,Municipal,2023,4.2,29
2902807,Barra da Estiva,BA,Pública,2023,5.2,29
2902807,Barra da Estiva,BA,Municipal,2023,5.2,29
2902807,Barra da Estiva,BA,Estadual,2023,,29
2902708,Barra,BA,Pública,2023,4.4,29
2902708,Barra,BA,Municipal,2023,4.4,29
2902708,Barra,BA,Estadual,2023,,29
2902658,Banzaê,BA,Pública,2023,6.8,29
2902658,Banzaê,BA,Municipal,2023,7.2,29
2902658,Banzaê,BA,Estadual,2023,,29
2902609,Baixa Grande,BA,Pública,2023,4.5,29
2902609,Baixa Grande,BA,Municipal,2023,4.5,29
2902609,Baixa Grande,BA,Estadual,2023,,29
2902500,Baianópolis,BA,Pública,2023,5.0,29
2902500,Baianópolis,BA,Municipal,2023,5.0,29
2902401,Aurelino Leal,BA,Pública,2023,4.1,29
2902401,Aurelino Leal,BA,Municipal,2023,4.1,29
2902401,Aurelino Leal,BA,Estadual,2023,,29
2902302,Aratuípe,BA,Pública,2023,5.0,29
2902302,Aratuípe,BA,Municipal,2023,5.0,29
2902252,Arataca,BA,Pública,2023,3.3,29
2902252,Arataca,BA,Municipal,2023,3.3,29
2902252,Arataca,BA,Estadual,2023,,29
2902203,Aramari,BA,Pública,2023,5.1,29
2902203,Aramari,BA,Municipal,2023,5.1,29
2902104,Araci,BA,Pública,2023,4.4,29
2902104,Araci,BA,Municipal,2023,4.4,29
2902104,Araci,BA,Estadual,2023,,29
2902054,Araçás,BA,Pública,2023,4.7,29
2902054,Araçás,BA,Municipal,2023,4.7,29
2902005,Aracatu,BA,Pública,2023,5.2,29
2902005,Aracatu,BA,Municipal,2023,5.2,29
2901957,Apuarema,BA,Pública,2023,4.0,29
2901957,Apuarema,BA,Municipal,2023,4.0,29
2901908,Aporá,BA,Pública,2023,3.3,29
2901908,Aporá,BA,Municipal,2023,3.3,29
2901809,Antônio Gonçalves,BA,Pública,2023,5.2,29
2901809,Antônio Gonçalves,BA,Municipal,2023,5.2,29
2901700,Antônio Cardoso,BA,Pública,2023,3.7,29
2901700,Antônio Cardoso,BA,Municipal,2023,3.7,29
2901601,Antas,BA,Pública,2023,5.3,29
2901601,Antas,BA,Municipal,2023,5.3,29
2901502,Anguera,BA,Pública,2023,6.8,29
2901502,Anguera,BA,Municipal,2023,6.8,29
2901403,Angical,BA,Pública,2023,5.1,29
2901403,Angical,BA,Municipal,2023,5.1,29
2901353,Andorinha,BA,Pública,2023,4.4,29
2901353,Andorinha,BA,Municipal,2023,4.4,29
2901304,Andaraí,BA,Pública,2023,6.3,29
2901304,Andaraí,BA,Municipal,2023,6.3,29
2901205,Anagé,BA,Pública,2023,5.1,29
2901205,Anagé,BA,Municipal,2023,5.1,29
2901155,América Dourada,BA,Pública,2023,5.0,29
2901155,América Dourada,BA,Municipal,2023,5.0,29
2901106,Amélia Rodrigues,BA,Pública,2023,4.7,29
2901106,Amélia Rodrigues,BA,Municipal,2023,4.7,29
2901106,Amélia Rodrigues,BA,Estadual,2023,,29
2901007,Amargosa,BA,Pública,2023,5.3,29
2901007,Amargosa,BA,Municipal,2023,5.3,29
2901007,Amargosa,BA,Estadual,2023,,29
2900900,Almadina,BA,Pública,2023,3.9,29
2900900,Almadina,BA,Municipal,2023,3.9,29
2900801,Alcobaça,BA,Pública,2023,4.7,29
2900801,Alcobaça,BA,Municipal,2023,4.7,29
2900702,Alagoinhas,BA,Pública,2023,5.1,29
2900702,Alagoinhas,BA,Municipal,2023,5.1,29
2900702,Alagoinhas,BA,Estadual,2023,,29
2900603,Aiquara,BA,Pública,2023,5.2,29
2900603,Aiquara,BA,Municipal,2023,5.2,29
2900504,Érico Cardoso,BA,Pública,2023,5.1,29
2900504,Érico Cardoso,BA,Municipal,2023,5.1,29
2900405,Água Fria,BA,Pública,2023,4.1,29
2900405,Água Fria,BA,Municipal,2023,4.1,29
2900355,Adustina,BA,Pública,2023,6.0,29
2900355,Adustina,BA,Municipal,2023,6.0,29
2900306,Acajutiba,BA,Pública,2023,4.5,29
2900306,Acajutiba,BA,Municipal,2023,4.5,29
2900207,Abaré,BA,Pública,2023,6.2,29
2900207,Abaré,BA,Municipal,2023,6.2,29
2900207,Abaré,BA,Estadual,2023,,29
2900108,Abaíra,BA,Pública,2023,6.0,29
2900108,Abaíra,BA,Municipal,2023,6.0,29
2928604,Santo Amaro,BA,Municipal,2023,4.8,29
2928604,Santo Amaro,BA,Pública,2023,4.8,29
2928703,Santo Antônio de Jesus,BA,Estadual,2023,,29
2928703,Santo Antônio de Jesus,BA,Municipal,2023,4.6,29
2928703,Santo Antônio de Jesus,BA,Pública,2023,4.6,29
2928802,Santo Estêvão,BA,Municipal,2023,4.6,29
2928802,Santo Estêvão,BA,Pública,2023,4.6,29
2928901,São Desidério,BA,Municipal,2023,5.5,29
2928901,São Desidério,BA,Pública,2023,5.5,29
2928950,São Domingos,BA,Municipal,2023,4.9,29
2928950,São Domingos,BA,Pública,2023,4.9,29
2929008,São Félix,BA,Municipal,2023,4.4,29
2929008,São Félix,BA,Pública,2023,4.4,29
2929057,São Félix do Coribe,BA,Municipal,2023,5.9,29
2929057,São Félix do Coribe,BA,Pública,2023,5.9,29
2929107,São Felipe,BA,Municipal,2023,5.6,29
2929107,São Felipe,BA,Pública,2023,5.6,29
2929206,São Francisco do Conde,BA,Estadual,2023,,29
2929206,São Francisco do Conde,BA,Municipal,2023,4.2,29
2929206,São Francisco do Conde,BA,Pública,2023,4.2,29
2929255,São Gabriel,BA,Municipal,2023,5.2,29
2929255,São Gabriel,BA,Pública,2023,5.2,29
2929305,São Gonçalo dos Campos,BA,Estadual,2023,,29
2929305,São Gonçalo dos Campos,BA,Municipal,2023,4.2,29
2929305,São Gonçalo dos Campos,BA,Pública,2023,4.2,29
2929354,São José da Vitória,BA,Municipal,2023,,29
2929354,São José da Vitória,BA,Pública,2023,,29
2929370,São José do Jacuípe,BA,Municipal,2023,4.2,29
2929370,São José do Jacuípe,BA,Pública,2023,4.2,29
2929404,São Miguel das Matas,BA,Municipal,2023,4.6,29
2929404,São Miguel das Matas,BA,Pública,2023,4.6,29
2929503,São Sebastião do Passé,BA,Municipal,2023,5.2,29
2929503,São Sebastião do Passé,BA,Pública,2023,5.2,29
2929602,Sapeaçu,BA,Municipal,2023,5.9,29
2929602,Sapeaçu,BA,Pública,2023,5.9,29
2929701,Sátiro Dias,BA,Municipal,2023,4.8,29
2929701,Sátiro Dias,BA,Pública,2023,4.8,29
2929750,Saubara,BA,Estadual,2023,,29
2929750,Saubara,BA,Municipal,2023,5.1,29
2929750,Saubara,BA,Pública,2023,5.1,29
2929800,Saúde,BA,Estadual,2023,,29
2929800,Saúde,BA,Municipal,2023,4.2,29
2929800,Saúde,BA,Pública,2023,4.2,29
2929909,Seabra,BA,Estadual,2023,,29
2929909,Seabra,BA,Municipal,2023,6.0,29
2929909,Seabra,BA,Pública,2023,6.0,29
2930006,Sebastião Laranjeiras,BA,Estadual,2023,,29
2930006,Sebastião Laranjeiras,BA,Municipal,2023,5.8,29
2930006,Sebastião Laranjeiras,BA,Pública,2023,5.8,29
2930105,Senhor do Bonfim,BA,Estadual,2023,,29
2930105,Senhor do Bonfim,BA,Municipal,2023,4.5,29
2930105,Senhor do Bonfim,BA,Pública,2023,4.5,29
2930154,Serra do Ramalho,BA,Estadual,2023,,29
2930154,Serra do Ramalho,BA,Municipal,2023,5.0,29
2930154,Serra do Ramalho,BA,Pública,2023,5.0,29
2930204,Sento Sé,BA,Estadual,2023,,29
2930204,Sento Sé,BA,Municipal,2023,4.6,29
2930204,Sento Sé,BA,Pública,2023,4.6,29
2930303,Serra Dourada,BA,Municipal,2023,4.8,29
2930303,Serra Dourada,BA,Pública,2023,4.8,29
2930402,Serra Preta,BA,Estadual,2023,,29
2930402,Serra Preta,BA,Municipal,2023,4.3,29
2930402,Serra Preta,BA,Pública,2023,4.3,29
2930501,Serrinha,BA,Estadual,2023,,29
2930501,Serrinha,BA,Municipal,2023,4.4,29
2930501,Serrinha,BA,Pública,2023,4.4,29
2930600,Serrolândia,BA,Estadual,2023,,29
2930600,Serrolândia,BA,Municipal,2023,4.7,29
2930600,Serrolândia,BA,Pública,2023,4.7,29
2930709,Simões Filho,BA,Estadual,2023,,29
2930709,Simões Filho,BA,Municipal,2023,4.9,29
